Epochs,Learning rate,Layers,Channels,Time,Embedding,Class,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,64,39.865046977996826,BERT,rdfs,0.8307692307692308,0.828169014084507,0.8263157894736842,0.826933066933067,26.16583186358912,39.86093211174011,Reinjection,MIT
300,0.01,6,64,39.01305627822876,BERT,rdfs,0.9175257731958762,0.9070422535211268,0.9064102564102564,0.906181678398962,21.668416763095593,39.00921630859375,Reinjection,MIT
300,0.01,6,64,44.79368209838867,BERT,rdfs,0.8775510204081632,0.8253521126760563,0.8267651888341543,0.821671635986518,31.035779209683824,44.791083574295044,Reinjection,MIT
300,0.01,6,64,37.110119342803955,BERT,rdfs,0.8031088082901554,0.7887323943661971,0.7870814161554192,0.7872127872127872,29.61878736559447,37.10678458213806,Reinjection,MIT
300,0.01,6,64,44.17211580276489,BERT,rdfs,0.84,0.8179271708683473,0.8153463451970915,0.8151187526391688,20.846702584378363,44.16893005371094,Reinjection,MIT
300,0.01,6,64,22.281681776046753,BERT,rdfs,0.8221153846153846,0.8422535211267606,0.8378787878787879,0.8399046514624404,36.73654370235454,22.279531240463257,NoEnrichment,MIT
300,0.01,6,64,23.148353815078735,BERT,rdfs,0.8666666666666667,0.8535211267605634,0.8520833333333333,0.8520833333333333,60.39189371839166,23.14442777633667,NoEnrichment,MIT
300,0.01,6,64,26.587249040603638,BERT,rdfs,0.9210526315789473,0.8591549295774648,0.8649425287356323,0.8568548387096775,68.66156871203566,26.583911418914795,NoEnrichment,MIT
300,0.01,6,64,23.762696027755737,BERT,rdfs,0.868020304568528,0.8676056338028169,0.8655578987730062,0.8663799662045824,31.016968495932815,23.759761571884155,NoEnrichment,MIT
300,0.01,6,64,23.261626958847046,BERT,rdfs,0.8934010152284264,0.8711484593837535,0.8705032529659396,0.8694262451497996,29.76621812137455,23.259608030319214,NoEnrichment,MIT
300,0.01,6,64,23.84945845603943,BERT,rdfs,0.7486910994764397,0.7323943661971831,0.7308612440191388,0.7309511842934526,100.94187767058611,23.847801446914673,Conv,MIT
300,0.01,6,64,19.895930528640747,BERT,rdfs,0.8232323232323232,0.8112676056338028,0.808573717948718,0.809080036281616,100.83635677397251,19.894582748413086,Conv,MIT
300,0.01,6,64,24.676347494125366,BERT,rdfs,0.8390804597701149,0.7408450704225352,0.7510673234811165,0.7391040388548057,108.17100296914577,24.67402958869934,Conv,MIT
300,0.01,6,64,22.590900421142578,BERT,rdfs,0.7757009345794392,0.7915492957746478,0.7850524028629857,0.7871564687581022,101.33567923307419,22.587793827056885,Conv,MIT
300,0.01,6,64,24.864356517791748,BERT,rdfs,0.8106796116504854,0.7955182072829131,0.7904228855721394,0.7914269021760878,112.7006798684597,24.86221194267273,Conv,MIT
300,0.01,6,64,218.57125616073608,BERT,rdfs,0.6433566433566433,0.5802816901408451,0.5875598086124402,0.5786635441807856,95.24517453927547,218.56317925453186,GAT,MIT
300,0.01,6,64,219.7515435218811,BERT,rdfs,0.7476635514018691,0.7492957746478873,0.7415064102564102,0.743357512448318,143.23746195435524,219.74777221679688,GAT,MIT
300,0.01,6,64,227.4932827949524,BERT,rdfs,0.8082901554404145,0.7436619718309859,0.7438423645320198,0.7388883051381738,136.28850483894348,227.48748230934143,GAT,MIT
300,0.01,6,64,208.66656160354614,BERT,rdfs,0.6712962962962963,0.6676056338028169,0.6598127556237219,0.660027918452149,124.04249784350395,208.66018056869507,GAT,MIT
300,0.01,6,64,228.10262989997864,BERT,rdfs,0.75,0.7226890756302521,0.7171354764638347,0.7175836030204962,101.44885727763176,228.0988757610321,GAT,MIT
300,0.01,6,64,30.592761039733887,BERT,rdfs,0.824390243902439,0.8394366197183099,0.8356459330143541,0.8373719107896322,46.992660150404845,30.58807635307312,SAGE,MIT
300,0.01,6,64,32.1657350063324,BERT,rdfs,0.8125,0.7887323943661971,0.7875000000000001,0.7870017039863682,51.4402384661953,32.163302183151245,SAGE,MIT
300,0.01,6,64,32.0662407875061,BERT,rdfs,0.8944723618090452,0.8507042253521127,0.8513957307060755,0.8471679568512456,34.00721034072194,32.06414270401001,SAGE,MIT
300,0.01,6,64,31.844746589660645,BERT,rdfs,0.8606965174129353,0.8676056338028169,0.8646312627811861,0.8660710702274022,24.500211228514672,31.84209895133972,SAGE,MIT
300,0.01,6,64,33.69383406639099,BERT,rdfs,0.9193548387096774,0.8739495798319328,0.8772962112514351,0.8730531256667378,34.586379892993136,33.69178652763367,SAGE,MIT
